0	120	1	440
120	210	-1	440
210	240	1	440
240	300	-1	440
300	330	1	440
330	390	-1	440
390	420	1	440
420	450	-1	440
450	480	1	440
600	8000	2	440
16000	16030	1	440
16030	16060	-1	440
16060	16120	1	440
16120	16180	-1	440
16180	16210	1	440
16210	16240	-1	440
16240	16270	1	440
16270	16330	-1	440
16330	16360	1	440
16360	16390	-1	440
16390	16480	1	440
16600	24000	2	440
32000	32060	1	440
32060	32090	-1	440
32090	32120	1	440
32120	32180	-1	440
32180	32210	1	440
32210	32300	-1	440
32300	32330	1	440
32330	32480	-1	440
32600	40000	2	440
48000	48030	1	440
48030	48090	-1	440
48090	48120	1	440
48120	48210	-1	440
48210	48270	1	440
48270	48330	-1	440
48330	48360	1	440
48360	48420	-1	440
48420	48450	1	440
48450	48480	-1	440
48600	56000	2	440
64000	64090	1	440
64090	64180	-1	440
64180	64210	1	440
64210	64270	-1	440
64270	64390	1	440
64390	64420	-1	440
64420	64480	1	440
64600	72000	2	440
80000	80030	1	440
80030	80060	-1	440
80060	80090	1	440
80090	80210	-1	440
80210	80300	1	440
80300	80360	-1	440
80360	80390	1	440
80390	80450	-1	440
80450	80480	1	440
80600	88000	2	440
96000	96060	1	440
96060	96210	-1	440
96210	96240	1	440
96240	96270	-1	440
96270	96450	1	440
96450	96480	-1	440
96600	104000	2	440
112000	112030	1	440
112030	112180	-1	440
112180	112210	1	440
112210	112240	-1	440
112240	112300	1	440
112300	112360	-1	440
112360	112420	1	440
112420	112480	-1	440
112600	120000	2	440
128000	128150	1	440
128150	128180	-1	440
128180	128210	1	440
128210	128270	-1	440
128270	128300	1	440
128300	128330	-1	440
128330	128360	1	440
128360	128390	-1	440
128390	128450	1	440
128450	128480	-1	440
128600	136000	2	440
144000	144030	1	440
144030	144060	-1	440
144060	144150	1	440
144150	144210	-1	440
144210	144330	1	440
144330	144390	-1	440
144390	144420	1	440
144420	144480	-1	440
144600	152000	2	440
160000	160060	1	440
160060	160090	-1	440
160090	160150	1	440
160150	160210	-1	440
160210	160240	1	440
160240	160270	-1	440
160270	160300	1	440
160300	160330	-1	440
160330	160360	1	440
160360	160420	-1	440
160420	160480	1	440
160600	168000	2	440
176000	176030	1	440
176030	176090	-1	440
176090	176150	1	440
176150	176180	-1	440
176180	176210	1	440
176210	176240	-1	440
176240	176330	1	440
176330	176450	-1	440
176450	176480	1	440
176600	184000	2	440
192000	192090	1	440
192090	192120	-1	440
192120	192150	1	440
192150	192210	-1	440
192210	192240	1	440
192240	192360	-1	440
192360	192390	1	440
192390	192480	-1	440
192600	200000	2	440
208000	208030	1	440
208030	208060	-1	440
208060	208090	1	440
208090	208120	-1	440
208120	208150	1	440
208150	208180	-1	440
208180	208210	1	440
208210	208240	-1	440
208240	208270	1	440
208270	208300	-1	440
208300	208390	1	440
208390	208420	-1	440
208420	208450	1	440
208450	208480	-1	440
208600	216000	2	440
224000	224060	1	440
224060	224120	-1	440
224120	224150	1	440
224150	224180	-1	440
224180	224210	1	440
224210	224360	-1	440
224360	224420	1	440
224420	224450	-1	440
224450	224480	1	440
224600	232000	2	440
240000	240030	1	440
240030	240120	-1	440
240120	240150	1	440
240150	240210	-1	440
240210	240270	1	440
240270	240300	-1	440
240300	240480	1	440
240600	248000	2	440
256000	256120	1	440
256120	256150	-1	440
256150	256180	1	440
256180	256240	-1	440
256240	256270	1	440
256270	256330	-1	440
256330	256420	1	440
256420	256480	-1	440
256600	264000	2	440
272000	272030	1	440
272030	272060	-1	440
272060	272120	1	440
272120	272150	-1	440
272150	272240	1	440
272240	272300	-1	440
272300	272330	1	440
272330	272360	-1	440
272360	272450	1	440
272450	272480	-1	440
272600	280000	2	440
