100	184	1	6
184	268	-1	6
268	520	1	6
520	604	-1	6
604	688	1	6
688	1108	-1	6
1108	1360	1	6
1360	1444	-1	6
1780	10180	2	6
1780	10180	2	8
10776	11110	1	0
10816	11110	2	6
10816	11110	2	8
11258	11342	1	8
11342	11426	-1	8
11426	11678	1	8
11678	11762	-1	8
11762	11846	1	8
11846	12266	-1	8
12266	12518	1	8
12518	12602	-1	8
12938	21338	2	8
12938	21338	2	6
21934	22268	1	0
21974	22268	2	8
21974	22268	2	6
22416	22836	1	6
22836	22920	-1	6
22920	23172	1	6
23172	23508	-1	6
23508	23760	1	6
24096	32496	2	6
24096	32496	2	8
33092	33426	1	0
33132	33426	2	6
33132	33426	2	8
33574	33994	1	8
33994	34078	-1	8
34078	34330	1	8
34330	34666	-1	8
34666	34918	1	8
35254	43654	2	8
35254	43654	2	6
44250	44584	1	0
44290	44584	2	8
44290	44584	2	6
44732	44816	1	6
44816	44984	-1	6
44984	45152	1	6
45152	45320	-1	6
45320	45572	1	6
45572	45656	-1	6
45656	45824	1	6
45824	46076	-1	6
46412	54812	2	6
46412	54812	2	8
55408	55742	1	0
55448	55742	2	6
55448	55742	2	8
55890	55974	1	8
55974	56142	-1	8
56142	56310	1	8
56310	56478	-1	8
56478	56730	1	8
56730	56814	-1	8
56814	56982	1	8
56982	57234	-1	8
57570	65970	2	8
57570	65970	2	6
66566	66900	1	0
66606	66900	2	8
66606	66900	2	6
67048	67216	1	6
67216	67300	-1	6
67300	67468	1	6
67468	67804	-1	6
67804	67888	1	6
67888	67972	-1	6
67972	68056	1	6
68056	68308	-1	6
68308	68392	1	6
68728	77128	2	6
68728	77128	2	8
77724	78058	1	0
77764	78058	2	6
77764	78058	2	8
78206	78374	1	8
78374	78458	-1	8
78458	78626	1	8
78626	78962	-1	8
78962	79046	1	8
79046	79130	-1	8
79130	79214	1	8
79214	79466	-1	8
79466	79550	1	8
79886	88286	2	8
79886	88286	2	6
88882	89216	1	0
88922	89216	2	8
88922	89216	2	6
89364	89448	1	6
89448	89532	-1	6
89532	89616	1	6
89616	89700	-1	6
89700	89784	1	6
89784	90036	-1	6
90036	90372	1	6
90372	90456	-1	6
90456	90708	1	6
91044	99444	2	6
91044	99444	2	8
100040	100374	1	0
100080	100374	2	6
100080	100374	2	8
100522	100606	1	8
100606	100690	-1	8
100690	100774	1	8
100774	100858	-1	8
100858	100942	1	8
100942	101194	-1	8
101194	101530	1	8
101530	101614	-1	8
101614	101866	1	8
102202	110602	2	8
102202	110602	2	6
111198	111532	1	0
111238	111532	2	8
111238	111532	2	6
111680	111932	1	6
111932	112016	-1	6
112016	112100	1	6
112100	112268	-1	6
112268	112352	1	6
112352	112436	-1	6
112436	112940	1	6
112940	113024	-1	6
113360	121760	2	6
113360	121760	2	8
122356	122690	1	0
122396	122690	2	6
122396	122690	2	8
122838	123090	1	8
123090	123174	-1	8
123174	123258	1	8
123258	123426	-1	8
123426	123510	1	8
123510	123594	-1	8
123594	124098	1	8
124098	124182	-1	8
124518	132918	2	8
124518	132918	2	6
133514	133848	1	0
133554	133848	2	8
133554	133848	2	6
133996	134080	1	6
134080	134332	-1	6
134332	134416	1	6
134416	134500	-1	6
134500	134668	1	6
134668	134836	-1	6
134836	134920	1	6
134920	135256	-1	6
135256	135340	1	6
135676	144076	2	6
135676	144076	2	8
144672	145006	1	0
144712	145006	2	6
144712	145006	2	8
145154	145238	1	8
145238	145490	-1	8
145490	145574	1	8
145574	145658	-1	8
145658	145826	1	8
145826	145994	-1	8
145994	146078	1	8
146078	146414	-1	8
146414	146498	1	8
146834	155234	2	8
146834	155234	2	6
155830	156164	1	0
155870	156164	2	8
155870	156164	2	6
156312	156480	1	6
156480	156648	-1	6
156648	156732	1	6
156732	156816	-1	6
156816	156900	1	6
156900	156984	-1	6
156984	157068	1	6
157068	157152	-1	6
157152	157236	1	6
157236	157320	-1	6
157320	157404	1	6
157404	157656	-1	6
157992	166392	2	6
157992	166392	2	8
166988	167322	1	0
167028	167322	2	6
167028	167322	2	8
167470	167638	1	8
167638	167806	-1	8
167806	167890	1	8
167890	167974	-1	8
167974	168058	1	8
168058	168142	-1	8
